Year,UNIT_MEASURE,AGE,Sex,Cause_of_death,Value
2016,NUMBER,15-19,_T,infectious_and_parasitic,1
2016,NUMBER,15-19,_T,endocrine_metabolic_and_nutritional,1
2016,NUMBER,15-19,_T,diseases_of_the_respiratory,1
2016,NUMBER,15-19,_T,unknown,1
2016,NUMBER,15-19,_T,diseases_of_the_genitourinary,2
2016,NUMBER,15-19,_T,symptoms_signs_and_abnormal,2
2016,NUMBER,15-19,_T,neoplasms,3
2016,NUMBER,15-19,_T,diseases_of_the_nervous,4
2016,NUMBER,15-19,_T,diseases_of_the_circulatory,9
2016,NUMBER,15-19,_T,injuries_poisoning_and_consequences,22
2016,NUMBER,15-19,M,diseases_of_the_ear,0
2016,NUMBER,15-19,M,diseases_of_the_respiratory,0
2016,NUMBER,15-19,M,diseases_of_the_digestive,0
2016,NUMBER,15-19,M,diseases_of_the_genitourinary,0
2016,NUMBER,15-19,M,mental_and_behavioural_disorders,0
2016,NUMBER,15-19,M,diseases_of_the_blood,0
2016,NUMBER,15-19,M,diseases_of_the_musculoskeletal,0
2016,NUMBER,15-19,M,congenital_malformations_deformations,0
2016,NUMBER,15-19,M,diseases_of_the_skin,0
2016,NUMBER,15-19,M,certain_conditions_originating,0
2016,NUMBER,15-19,M,infectious_and_parasitic,1
2016,NUMBER,15-19,M,endocrine_metabolic_and_nutritional,1
2016,NUMBER,15-19,M,symptoms_signs_and_abnormal,1
2016,NUMBER,15-19,M,unknown,1
2016,NUMBER,15-19,M,neoplasms,3
2016,NUMBER,15-19,M,diseases_of_the_nervous,4
2016,NUMBER,15-19,M,injuries_poisoning_and_consequences,17
2016,NUMBER,15-19,M,diseases_of_the_circulatory,5
2016,NUMBER,15-19,F,certain_conditions_originating,0
2016,NUMBER,15-19,F,diseases_of_the_skin,0
2016,NUMBER,15-19,F,congenital_malformations_deformations,0
2016,NUMBER,15-19,F,infectious_and_parasitic,0
2016,NUMBER,15-19,F,neoplasms,0
2016,NUMBER,15-19,F,diseases_of_the_blood,0
2016,NUMBER,15-19,F,endocrine_metabolic_and_nutritional,0
2016,NUMBER,15-19,F,mental_and_behavioural_disorders,0
2016,NUMBER,15-19,F,diseases_of_the_nervous,0
2016,NUMBER,15-19,F,diseases_of_the_ear,0
2016,NUMBER,15-19,F,diseases_of_the_digestive,0
2016,NUMBER,15-19,F,diseases_of_the_musculoskeletal,0
2016,NUMBER,15-19,F,unknown,0
2016,NUMBER,15-19,F,diseases_of_the_respiratory,1
2016,NUMBER,15-19,F,symptoms_signs_and_abnormal,1
2016,NUMBER,15-19,F,diseases_of_the_genitourinary,2
2016,NUMBER,15-19,F,diseases_of_the_circulatory,4
2016,NUMBER,15-19,F,injuries_poisoning_and_consequences,5
2016,NUMBER,20-24,_T,certain_conditions_originating,0
2016,NUMBER,20-24,_T,diseases_of_the_skin,0
2016,NUMBER,20-24,_T,congenital_malformations_deformations,0
2016,NUMBER,20-24,_T,diseases_of_the_musculoskeletal,0
2016,NUMBER,20-24,_T,mental_and_behavioural_disorders,0
2016,NUMBER,20-24,_T,diseases_of_the_nervous,0
2016,NUMBER,20-24,_T,diseases_of_the_ear,0
2016,NUMBER,20-24,_T,diseases_of_the_genitourinary,0
2016,NUMBER,20-24,_T,infectious_and_parasitic,1
2016,NUMBER,20-24,_T,endocrine_metabolic_and_nutritional,1
2016,NUMBER,20-24,_T,diseases_of_the_respiratory,1
2016,NUMBER,20-24,_T,diseases_of_the_blood,2
2016,NUMBER,20-24,_T,diseases_of_the_digestive,2
2016,NUMBER,20-24,_T,neoplasms,10
2016,NUMBER,20-24,_T,diseases_of_the_circulatory,14
2016,NUMBER,20-24,_T,injuries_poisoning_and_consequences,38
2016,NUMBER,20-24,_T,symptoms_signs_and_abnormal,6
2016,NUMBER,20-24,_T,unknown,5
2016,NUMBER,20-24,M,diseases_of_the_nervous,0
2016,NUMBER,20-24,M,diseases_of_the_ear,0
2016,NUMBER,20-24,M,diseases_of_the_genitourinary,0
2016,NUMBER,20-24,M,mental_and_behavioural_disorders,0
2016,NUMBER,20-24,M,diseases_of_the_musculoskeletal,0
2016,NUMBER,20-24,M,congenital_malformations_deformations,0
2016,NUMBER,20-24,M,diseases_of_the_skin,0
2016,NUMBER,20-24,M,certain_conditions_originating,0
2016,NUMBER,20-24,M,infectious_and_parasitic,1
2016,NUMBER,20-24,M,diseases_of_the_blood,1
2016,NUMBER,20-24,M,endocrine_metabolic_and_nutritional,1
2016,NUMBER,20-24,M,diseases_of_the_respiratory,1
2016,NUMBER,20-24,M,diseases_of_the_digestive,1
2016,NUMBER,20-24,M,symptoms_signs_and_abnormal,4
2016,NUMBER,20-24,M,injuries_poisoning_and_consequences,31
2016,NUMBER,20-24,M,diseases_of_the_circulatory,9
2016,NUMBER,20-24,M,neoplasms,6
2016,NUMBER,20-24,M,unknown,5
2016,NUMBER,20-24,F,certain_conditions_originating,0
2016,NUMBER,20-24,F,diseases_of_the_skin,0
2016,NUMBER,20-24,F,congenital_malformations_deformations,0
2016,NUMBER,20-24,F,infectious_and_parasitic,0
2016,NUMBER,20-24,F,endocrine_metabolic_and_nutritional,0
2016,NUMBER,20-24,F,mental_and_behavioural_disorders,0
2016,NUMBER,20-24,F,diseases_of_the_nervous,0
2016,NUMBER,20-24,F,diseases_of_the_ear,0
2016,NUMBER,20-24,F,diseases_of_the_respiratory,0
2016,NUMBER,20-24,F,diseases_of_the_musculoskeletal,0
2016,NUMBER,20-24,F,diseases_of_the_genitourinary,0
2016,NUMBER,20-24,F,unknown,0
2016,NUMBER,20-24,F,diseases_of_the_blood,1
2016,NUMBER,20-24,F,diseases_of_the_digestive,1
2016,NUMBER,20-24,F,symptoms_signs_and_abnormal,2
2016,NUMBER,20-24,F,neoplasms,4
2016,NUMBER,20-24,F,diseases_of_the_circulatory,5
2016,NUMBER,20-24,F,injuries_poisoning_and_consequences,7
2016,NUMBER,25-29,_T,certain_conditions_originating,0
2016,NUMBER,25-29,_T,diseases_of_the_skin,0
2016,NUMBER,25-29,_T,congenital_malformations_deformations,0
2016,NUMBER,25-29,_T,diseases_of_the_blood,0
2016,NUMBER,25-29,_T,diseases_of_the_musculoskeletal,0
2016,NUMBER,25-29,_T,diseases_of_the_ear,0
2016,NUMBER,25-29,_T,mental_and_behavioural_disorders,1
2016,NUMBER,25-29,_T,infectious_and_parasitic,2
2016,NUMBER,25-29,_T,endocrine_metabolic_and_nutritional,2
2016,NUMBER,25-29,_T,diseases_of_the_digestive,2
2016,NUMBER,25-29,_T,diseases_of_the_genitourinary,2
2016,NUMBER,25-29,_T,diseases_of_the_respiratory,3
2016,NUMBER,25-29,_T,symptoms_signs_and_abnormal,3
2016,NUMBER,25-29,_T,diseases_of_the_nervous,4
2016,NUMBER,25-29,_T,neoplasms,8
2016,NUMBER,25-29,_T,diseases_of_the_circulatory,12
2016,NUMBER,25-29,_T,injuries_poisoning_and_consequences,28
2016,NUMBER,25-29,_T,unknown,5
2016,NUMBER,25-29,M,diseases_of_the_ear,0
2016,NUMBER,25-29,M,diseases_of_the_blood,0
2016,NUMBER,25-29,M,diseases_of_the_musculoskeletal,0
2016,NUMBER,25-29,M,congenital_malformations_deformations,0
2016,NUMBER,25-29,M,diseases_of_the_skin,0
2016,NUMBER,25-29,M,certain_conditions_originating,0
2016,NUMBER,25-29,M,infectious_and_parasitic,1
2016,NUMBER,25-29,M,mental_and_behavioural_disorders,1
2016,NUMBER,25-29,M,symptoms_signs_and_abnormal,1
2016,NUMBER,25-29,M,endocrine_metabolic_and_nutritional,2
2016,NUMBER,25-29,M,diseases_of_the_digestive,2
2016,NUMBER,25-29,M,diseases_of_the_genitourinary,2
2016,NUMBER,25-29,M,diseases_of_the_respiratory,3
2016,NUMBER,25-29,M,neoplasms,4
2016,NUMBER,25-29,M,diseases_of_the_circulatory,4
2016,NUMBER,25-29,M,unknown,4
2016,NUMBER,25-29,M,diseases_of_the_nervous,4
2016,NUMBER,25-29,M,injuries_poisoning_and_consequences,23
2016,NUMBER,25-29,F,certain_conditions_originating,0
2016,NUMBER,25-29,F,diseases_of_the_skin,0
2016,NUMBER,25-29,F,congenital_malformations_deformations,0
2016,NUMBER,25-29,F,diseases_of_the_blood,0
2016,NUMBER,25-29,F,endocrine_metabolic_and_nutritional,0
2016,NUMBER,25-29,F,mental_and_behavioural_disorders,0
2016,NUMBER,25-29,F,diseases_of_the_nervous,0
2016,NUMBER,25-29,F,diseases_of_the_ear,0
2016,NUMBER,25-29,F,diseases_of_the_respiratory,0
2016,NUMBER,25-29,F,diseases_of_the_digestive,0
2016,NUMBER,25-29,F,diseases_of_the_musculoskeletal,0
2016,NUMBER,25-29,F,diseases_of_the_genitourinary,0
2016,NUMBER,25-29,F,infectious_and_parasitic,1
2016,NUMBER,25-29,F,unknown,1
2016,NUMBER,25-29,F,symptoms_signs_and_abnormal,2
2016,NUMBER,25-29,F,neoplasms,4
2016,NUMBER,25-29,F,injuries_poisoning_and_consequences,5
2016,NUMBER,25-29,F,diseases_of_the_circulatory,8
2016,NUMBER,30-34,_T,certain_conditions_originating,0
2016,NUMBER,30-34,_T,diseases_of_the_skin,0
2016,NUMBER,30-34,_T,congenital_malformations_deformations,0
2016,NUMBER,30-34,_T,diseases_of_the_blood,0
2016,NUMBER,30-34,_T,mental_and_behavioural_disorders,0
2016,NUMBER,30-34,_T,diseases_of_the_ear,0
2016,NUMBER,30-34,_T,infectious_and_parasitic,1
2016,NUMBER,30-34,_T,endocrine_metabolic_and_nutritional,1
2016,NUMBER,30-34,_T,diseases_of_the_nervous,1
2016,NUMBER,30-34,_T,diseases_of_the_musculoskeletal,1
2016,NUMBER,30-34,_T,diseases_of_the_genitourinary,2
2016,NUMBER,30-34,_T,diseases_of_the_digestive,4
2016,NUMBER,30-34,_T,unknown,4
2016,NUMBER,30-34,_T,neoplasms,14
2016,NUMBER,30-34,_T,diseases_of_the_circulatory,24
2016,NUMBER,30-34,_T,injuries_poisoning_and_consequences,27
2016,NUMBER,30-34,_T,symptoms_signs_and_abnormal,7
2016,NUMBER,30-34,_T,diseases_of_the_respiratory,5
2016,NUMBER,30-34,M,infectious_and_parasitic,0
2016,NUMBER,30-34,M,endocrine_metabolic_and_nutritional,0
2016,NUMBER,30-34,M,diseases_of_the_ear,0
2016,NUMBER,30-34,M,mental_and_behavioural_disorders,0
2016,NUMBER,30-34,M,diseases_of_the_blood,0
2016,NUMBER,30-34,M,diseases_of_the_musculoskeletal,0
2016,NUMBER,30-34,M,congenital_malformations_deformations,0
2016,NUMBER,30-34,M,diseases_of_the_skin,0
2016,NUMBER,30-34,M,certain_conditions_originating,0
2016,NUMBER,30-34,M,diseases_of_the_nervous,1
2016,NUMBER,30-34,M,diseases_of_the_genitourinary,1
2016,NUMBER,30-34,M,diseases_of_the_digestive,2
2016,NUMBER,30-34,M,unknown,2
2016,NUMBER,30-34,M,diseases_of_the_respiratory,3
2016,NUMBER,30-34,M,injuries_poisoning_and_consequences,23
2016,NUMBER,30-34,M,diseases_of_the_circulatory,15
2016,NUMBER,30-34,M,neoplasms,7
2016,NUMBER,30-34,M,symptoms_signs_and_abnormal,7
2016,NUMBER,30-34,F,certain_conditions_originating,0
2016,NUMBER,30-34,F,diseases_of_the_skin,0
2016,NUMBER,30-34,F,congenital_malformations_deformations,0
2016,NUMBER,30-34,F,diseases_of_the_blood,0
2016,NUMBER,30-34,F,mental_and_behavioural_disorders,0
2016,NUMBER,30-34,F,diseases_of_the_nervous,0
2016,NUMBER,30-34,F,diseases_of_the_ear,0
2016,NUMBER,30-34,F,symptoms_signs_and_abnormal,0
2016,NUMBER,30-34,F,infectious_and_parasitic,1
2016,NUMBER,30-34,F,endocrine_metabolic_and_nutritional,1
2016,NUMBER,30-34,F,diseases_of_the_musculoskeletal,1
2016,NUMBER,30-34,F,diseases_of_the_genitourinary,1
2016,NUMBER,30-34,F,diseases_of_the_respiratory,2
2016,NUMBER,30-34,F,diseases_of_the_digestive,2
2016,NUMBER,30-34,F,unknown,2
2016,NUMBER,30-34,F,injuries_poisoning_and_consequences,4
2016,NUMBER,30-34,F,neoplasms,7
2016,NUMBER,30-34,F,diseases_of_the_circulatory,9
2016,NUMBER,35-39,_T,certain_conditions_originating,0
2016,NUMBER,35-39,_T,diseases_of_the_skin,0
2016,NUMBER,35-39,_T,diseases_of_the_blood,0
2016,NUMBER,35-39,_T,diseases_of_the_musculoskeletal,0
2016,NUMBER,35-39,_T,diseases_of_the_ear,0
2016,NUMBER,35-39,_T,endocrine_metabolic_and_nutritional,1
2016,NUMBER,35-39,_T,mental_and_behavioural_disorders,1
2016,NUMBER,35-39,_T,diseases_of_the_genitourinary,1
2016,NUMBER,35-39,_T,congenital_malformations_deformations,1
2016,NUMBER,35-39,_T,infectious_and_parasitic,2
2016,NUMBER,35-39,_T,diseases_of_the_nervous,3
2016,NUMBER,35-39,_T,diseases_of_the_respiratory,4
2016,NUMBER,35-39,_T,symptoms_signs_and_abnormal,4
2016,NUMBER,35-39,_T,unknown,10
2016,NUMBER,35-39,_T,neoplasms,38
2016,NUMBER,35-39,_T,diseases_of_the_circulatory,36
2016,NUMBER,35-39,_T,injuries_poisoning_and_consequences,17
2016,NUMBER,35-39,_T,diseases_of_the_digestive,6
2016,NUMBER,35-39,M,diseases_of_the_ear,0
2016,NUMBER,35-39,M,diseases_of_the_blood,0
2016,NUMBER,35-39,M,diseases_of_the_musculoskeletal,0
2016,NUMBER,35-39,M,congenital_malformations_deformations,0
2016,NUMBER,35-39,M,diseases_of_the_skin,0
2016,NUMBER,35-39,M,certain_conditions_originating,0
2016,NUMBER,35-39,M,endocrine_metabolic_and_nutritional,1
2016,NUMBER,35-39,M,mental_and_behavioural_disorders,1
2016,NUMBER,35-39,M,diseases_of_the_nervous,1
2016,NUMBER,35-39,M,diseases_of_the_genitourinary,1
2016,NUMBER,35-39,M,infectious_and_parasitic,2
2016,NUMBER,35-39,M,diseases_of_the_respiratory,2
2016,NUMBER,35-39,M,diseases_of_the_digestive,2
2016,NUMBER,35-39,M,symptoms_signs_and_abnormal,3
2016,NUMBER,35-39,M,injuries_poisoning_and_consequences,15
2016,NUMBER,35-39,M,diseases_of_the_circulatory,21
2016,NUMBER,35-39,M,neoplasms,17
2016,NUMBER,35-39,M,unknown,6
2016,NUMBER,35-39,F,certain_conditions_originating,0
2016,NUMBER,35-39,F,diseases_of_the_skin,0
2016,NUMBER,35-39,F,infectious_and_parasitic,0
2016,NUMBER,35-39,F,diseases_of_the_blood,0
2016,NUMBER,35-39,F,endocrine_metabolic_and_nutritional,0
2016,NUMBER,35-39,F,mental_and_behavioural_disorders,0
2016,NUMBER,35-39,F,diseases_of_the_ear,0
2016,NUMBER,35-39,F,diseases_of_the_musculoskeletal,0
2016,NUMBER,35-39,F,diseases_of_the_genitourinary,0
2016,NUMBER,35-39,F,congenital_malformations_deformations,1
2016,NUMBER,35-39,F,symptoms_signs_and_abnormal,1
2016,NUMBER,35-39,F,diseases_of_the_nervous,2
2016,NUMBER,35-39,F,diseases_of_the_respiratory,2
2016,NUMBER,35-39,F,injuries_poisoning_and_consequences,2
2016,NUMBER,35-39,F,diseases_of_the_digestive,4
2016,NUMBER,35-39,F,unknown,4
2016,NUMBER,35-39,F,diseases_of_the_circulatory,15
2016,NUMBER,35-39,F,neoplasms,21
2016,NUMBER,40-44,_T,certain_conditions_originating,0
2016,NUMBER,40-44,_T,diseases_of_the_skin,0
2016,NUMBER,40-44,_T,congenital_malformations_deformations,0
2016,NUMBER,40-44,_T,diseases_of_the_ear,0
2016,NUMBER,40-44,_T,diseases_of_the_blood,1
2016,NUMBER,40-44,_T,mental_and_behavioural_disorders,1
2016,NUMBER,40-44,_T,diseases_of_the_musculoskeletal,3
2016,NUMBER,40-44,_T,diseases_of_the_genitourinary,3
2016,NUMBER,40-44,_T,endocrine_metabolic_and_nutritional,4
2016,NUMBER,40-44,_T,diseases_of_the_respiratory,10
2016,NUMBER,40-44,_T,unknown,8
2016,NUMBER,40-44,_T,diseases_of_the_digestive,14
2016,NUMBER,40-44,_T,symptoms_signs_and_abnormal,9
2016,NUMBER,40-44,_T,neoplasms,66
2016,NUMBER,40-44,_T,diseases_of_the_circulatory,65
2016,NUMBER,40-44,_T,injuries_poisoning_and_consequences,23
2016,NUMBER,40-44,_T,diseases_of_the_nervous,7
2016,NUMBER,40-44,_T,infectious_and_parasitic,5
2016,NUMBER,40-44,M,diseases_of_the_ear,0
2016,NUMBER,40-44,M,diseases_of_the_musculoskeletal,0
2016,NUMBER,40-44,M,congenital_malformations_deformations,0
2016,NUMBER,40-44,M,diseases_of_the_skin,0
2016,NUMBER,40-44,M,certain_conditions_originating,0
2016,NUMBER,40-44,M,diseases_of_the_blood,1
2016,NUMBER,40-44,M,mental_and_behavioural_disorders,1
2016,NUMBER,40-44,M,diseases_of_the_genitourinary,1
2016,NUMBER,40-44,M,infectious_and_parasitic,3
2016,NUMBER,40-44,M,endocrine_metabolic_and_nutritional,3
2016,NUMBER,40-44,M,diseases_of_the_nervous,4
2016,NUMBER,40-44,M,injuries_poisoning_and_consequences,20
2016,NUMBER,40-44,M,diseases_of_the_circulatory,48
2016,NUMBER,40-44,M,neoplasms,25
2016,NUMBER,40-44,M,diseases_of_the_digestive,11
2016,NUMBER,40-44,M,symptoms_signs_and_abnormal,8
2016,NUMBER,40-44,M,diseases_of_the_respiratory,6
2016,NUMBER,40-44,M,unknown,6
2016,NUMBER,40-44,F,certain_conditions_originating,0
2016,NUMBER,40-44,F,diseases_of_the_skin,0
2016,NUMBER,40-44,F,congenital_malformations_deformations,0
2016,NUMBER,40-44,F,diseases_of_the_blood,0
2016,NUMBER,40-44,F,mental_and_behavioural_disorders,0
2016,NUMBER,40-44,F,diseases_of_the_ear,0
2016,NUMBER,40-44,F,endocrine_metabolic_and_nutritional,1
2016,NUMBER,40-44,F,symptoms_signs_and_abnormal,1
2016,NUMBER,40-44,F,infectious_and_parasitic,2
2016,NUMBER,40-44,F,diseases_of_the_genitourinary,2
2016,NUMBER,40-44,F,unknown,2
2016,NUMBER,40-44,F,diseases_of_the_nervous,3
2016,NUMBER,40-44,F,diseases_of_the_digestive,3
2016,NUMBER,40-44,F,diseases_of_the_musculoskeletal,3
2016,NUMBER,40-44,F,injuries_poisoning_and_consequences,3
2016,NUMBER,40-44,F,diseases_of_the_respiratory,4
2016,NUMBER,40-44,F,diseases_of_the_circulatory,17
2016,NUMBER,40-44,F,neoplasms,41
2016,NUMBER,45-49,_T,certain_conditions_originating,0
2016,NUMBER,45-49,_T,congenital_malformations_deformations,0
2016,NUMBER,45-49,_T,diseases_of_the_blood,0
2016,NUMBER,45-49,_T,diseases_of_the_musculoskeletal,0
2016,NUMBER,45-49,_T,diseases_of_the_ear,0
2016,NUMBER,45-49,_T,diseases_of_the_skin,1
2016,NUMBER,45-49,_T,endocrine_metabolic_and_nutritional,10
2016,NUMBER,45-49,_T,diseases_of_the_nervous,10
2016,NUMBER,45-49,_T,symptoms_signs_and_abnormal,10
2016,NUMBER,45-49,_T,unknown,8
2016,NUMBER,45-49,_T,diseases_of_the_genitourinary,14
2016,NUMBER,45-49,_T,diseases_of_the_respiratory,9
2016,NUMBER,45-49,_T,diseases_of_the_digestive,22
2016,NUMBER,45-49,_T,neoplasms,138
2016,NUMBER,45-49,_T,diseases_of_the_circulatory,133
2016,NUMBER,45-49,_T,injuries_poisoning_and_consequences,39
2016,NUMBER,45-49,_T,infectious_and_parasitic,5
2016,NUMBER,45-49,_T,mental_and_behavioural_disorders,5
2016,NUMBER,45-49,M,diseases_of_the_ear,0
2016,NUMBER,45-49,M,diseases_of_the_blood,0
2016,NUMBER,45-49,M,diseases_of_the_musculoskeletal,0
2016,NUMBER,45-49,M,congenital_malformations_deformations,0
2016,NUMBER,45-49,M,diseases_of_the_skin,0
2016,NUMBER,45-49,M,certain_conditions_originating,0
2016,NUMBER,45-49,M,infectious_and_parasitic,3
2016,NUMBER,45-49,M,mental_and_behavioural_disorders,3
2016,NUMBER,45-49,M,injuries_poisoning_and_consequences,29
2016,NUMBER,45-49,M,diseases_of_the_circulatory,101
2016,NUMBER,45-49,M,neoplasms,62
2016,NUMBER,45-49,M,diseases_of_the_digestive,17
2016,NUMBER,45-49,M,symptoms_signs_and_abnormal,8
2016,NUMBER,45-49,M,unknown,8
2016,NUMBER,45-49,M,diseases_of_the_respiratory,7
2016,NUMBER,45-49,M,diseases_of_the_genitourinary,7
2016,NUMBER,45-49,M,diseases_of_the_nervous,6
2016,NUMBER,45-49,M,endocrine_metabolic_and_nutritional,5
2016,NUMBER,45-49,F,certain_conditions_originating,0
2016,NUMBER,45-49,F,congenital_malformations_deformations,0
2016,NUMBER,45-49,F,diseases_of_the_blood,0
2016,NUMBER,45-49,F,diseases_of_the_ear,0
2016,NUMBER,45-49,F,diseases_of_the_musculoskeletal,0
2016,NUMBER,45-49,F,unknown,0
2016,NUMBER,45-49,F,diseases_of_the_skin,1
2016,NUMBER,45-49,F,infectious_and_parasitic,2
2016,NUMBER,45-49,F,mental_and_behavioural_disorders,2
2016,NUMBER,45-49,F,diseases_of_the_respiratory,2
2016,NUMBER,45-49,F,symptoms_signs_and_abnormal,2
2016,NUMBER,45-49,F,diseases_of_the_nervous,4
2016,NUMBER,45-49,F,endocrine_metabolic_and_nutritional,5
2016,NUMBER,45-49,F,diseases_of_the_digestive,5
2016,NUMBER,45-49,F,diseases_of_the_genitourinary,7
2016,NUMBER,45-49,F,diseases_of_the_circulatory,32
2016,NUMBER,45-49,F,injuries_poisoning_and_consequences,10
2016,NUMBER,45-49,F,neoplasms,76
2016,NUMBER,50-54,_T,certain_conditions_originating,0
2016,NUMBER,50-54,_T,diseases_of_the_skin,0
2016,NUMBER,50-54,_T,congenital_malformations_deformations,0
2016,NUMBER,50-54,_T,diseases_of_the_blood,0
2016,NUMBER,50-54,_T,diseases_of_the_ear,0
2016,NUMBER,50-54,_T,diseases_of_the_musculoskeletal,3
2016,NUMBER,50-54,_T,diseases_of_the_genitourinary,12
2016,NUMBER,50-54,_T,endocrine_metabolic_and_nutritional,19
2016,NUMBER,50-54,_T,diseases_of_the_respiratory,23
2016,NUMBER,50-54,_T,unknown,28
2016,NUMBER,50-54,_T,diseases_of_the_digestive,32
2016,NUMBER,50-54,_T,symptoms_signs_and_abnormal,17
2016,NUMBER,50-54,_T,neoplasms,269
2016,NUMBER,50-54,_T,diseases_of_the_circulatory,264
2016,NUMBER,50-54,_T,injuries_poisoning_and_consequences,54
2016,NUMBER,50-54,_T,infectious_and_parasitic,7
2016,NUMBER,50-54,_T,mental_and_behavioural_disorders,6
2016,NUMBER,50-54,_T,diseases_of_the_nervous,6
2016,NUMBER,50-54,M,diseases_of_the_ear,0
2016,NUMBER,50-54,M,diseases_of_the_blood,0
2016,NUMBER,50-54,M,congenital_malformations_deformations,0
2016,NUMBER,50-54,M,diseases_of_the_skin,0
2016,NUMBER,50-54,M,certain_conditions_originating,0
2016,NUMBER,50-54,M,diseases_of_the_musculoskeletal,1
2016,NUMBER,50-54,M,diseases_of_the_nervous,3
2016,NUMBER,50-54,M,infectious_and_parasitic,4
2016,NUMBER,50-54,M,injuries_poisoning_and_consequences,46
2016,NUMBER,50-54,M,diseases_of_the_circulatory,187
2016,NUMBER,50-54,M,neoplasms,130
2016,NUMBER,50-54,M,symptoms_signs_and_abnormal,13
2016,NUMBER,50-54,M,diseases_of_the_digestive,22
2016,NUMBER,50-54,M,unknown,20
2016,NUMBER,50-54,M,diseases_of_the_respiratory,13
2016,NUMBER,50-54,M,endocrine_metabolic_and_nutritional,10
2016,NUMBER,50-54,M,diseases_of_the_genitourinary,7
2016,NUMBER,50-54,M,mental_and_behavioural_disorders,5
2016,NUMBER,50-54,F,certain_conditions_originating,0
2016,NUMBER,50-54,F,diseases_of_the_skin,0
2016,NUMBER,50-54,F,congenital_malformations_deformations,0
2016,NUMBER,50-54,F,diseases_of_the_blood,0
2016,NUMBER,50-54,F,diseases_of_the_ear,0
2016,NUMBER,50-54,F,mental_and_behavioural_disorders,1
2016,NUMBER,50-54,F,diseases_of_the_musculoskeletal,2
2016,NUMBER,50-54,F,infectious_and_parasitic,3
2016,NUMBER,50-54,F,diseases_of_the_nervous,3
2016,NUMBER,50-54,F,symptoms_signs_and_abnormal,4
2016,NUMBER,50-54,F,diseases_of_the_genitourinary,5
2016,NUMBER,50-54,F,endocrine_metabolic_and_nutritional,9
2016,NUMBER,50-54,F,diseases_of_the_circulatory,77
2016,NUMBER,50-54,F,diseases_of_the_respiratory,10
2016,NUMBER,50-54,F,diseases_of_the_digestive,10
2016,NUMBER,50-54,F,injuries_poisoning_and_consequences,8
2016,NUMBER,50-54,F,unknown,8
2016,NUMBER,50-54,F,neoplasms,139
2016,NUMBER,55-59,_T,certain_conditions_originating,0
2016,NUMBER,55-59,_T,diseases_of_the_skin,0
2016,NUMBER,55-59,_T,diseases_of_the_ear,0
2016,NUMBER,55-59,_T,diseases_of_the_musculoskeletal,1
2016,NUMBER,55-59,_T,congenital_malformations_deformations,1
2016,NUMBER,55-59,_T,diseases_of_the_blood,3
2016,NUMBER,55-59,_T,diseases_of_the_nervous,10
2016,NUMBER,55-59,_T,infectious_and_parasitic,22
2016,NUMBER,55-59,_T,diseases_of_the_genitourinary,25
2016,NUMBER,55-59,_T,endocrine_metabolic_and_nutritional,42
2016,NUMBER,55-59,_T,diseases_of_the_respiratory,42
2016,NUMBER,55-59,_T,unknown,47
2016,NUMBER,55-59,_T,diseases_of_the_digestive,62
2016,NUMBER,55-59,_T,symptoms_signs_and_abnormal,31
2016,NUMBER,55-59,_T,neoplasms,513
2016,NUMBER,55-59,_T,diseases_of_the_circulatory,503
2016,NUMBER,55-59,_T,injuries_poisoning_and_consequences,46
2016,NUMBER,55-59,_T,mental_and_behavioural_disorders,5
2016,NUMBER,55-59,M,diseases_of_the_ear,0
2016,NUMBER,55-59,M,diseases_of_the_blood,0
2016,NUMBER,55-59,M,diseases_of_the_musculoskeletal,0
2016,NUMBER,55-59,M,diseases_of_the_skin,0
2016,NUMBER,55-59,M,certain_conditions_originating,0
2016,NUMBER,55-59,M,congenital_malformations_deformations,1
2016,NUMBER,55-59,M,mental_and_behavioural_disorders,4
2016,NUMBER,55-59,M,injuries_poisoning_and_consequences,25
