Year,UNIT_MEASURE,Sex,Age,Cause of death,Value
2016,Number,Both sexes,70-74,(A00-B99) Infectious and parasitic diseases,23.0
2016,Number,Both sexes,70-74,(N00-N99) Diseases of the genitourinary system,52.0
2016,Number,Both sexes,70-74,(E00-E90) Endocrine metabolic and nutritional diseases,177.0
2016,Number,Both sexes,70-74,(J00-J99) Diseases of the respiratory system,104.0
2016,Number,Both sexes,70-74,Unknown,75.0
2016,Number,Both sexes,70-74,(K00-K93) Diseases of the digestive system,59.0
2016,Number,Both sexes,70-74,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",43.0
2016,Number,Both sexes,70-74,"(C00-C97,D00-D48) Neoplasms",585.0
2016,Number,Both sexes,70-74,(I00-I99) Diseases of the circulatory system,1214.0
2016,Number,Both sexes,70-74,"(S00-T98) Injuries, poisoning and consequences of external causes",41.0
2016,Number,Both sexes,70-74,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",5.0
2016,Number,M,70-74,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,M,70-74,(M00-M99) Diseases of the musculoskeletal system and connective tissue,0.0
2016,Number,M,70-74,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,M,70-74,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,M,70-74,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,M,70-74,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",1.0
2016,Number,M,70-74,"(S00-T98) Injuries, poisoning and consequences of external causes",31.0
2016,Number,M,70-74,(I00-I99) Diseases of the circulatory system,646.0
2016,Number,M,70-74,"(C00-C97,D00-D48) Neoplasms",342.0
2016,Number,M,70-74,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",21.0
2016,Number,M,70-74,(K00-K93) Diseases of the digestive system,25.0
2016,Number,M,70-74,Unknown,35.0
2016,Number,M,70-74,(J00-J99) Diseases of the respiratory system,66.0
2016,Number,M,70-74,(E00-E90) Endocrine metabolic and nutritional diseases,69.0
2016,Number,M,70-74,(N00-N99) Diseases of the genitourinary system,23.0
2016,Number,M,70-74,(A00-B99) Infectious and parasitic diseases,10.0
2016,Number,M,70-74,(G00-G99) Diseases of the nervous system,10.0
2016,Number,M,70-74,(F00-F99) Mental and behavioural disorders,5.0
2016,Number,F,70-74,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,F,70-74,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,F,70-74,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,F,70-74,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,F,70-74,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2016,Number,F,70-74,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",4.0
2016,Number,F,70-74,(F00-F99) Mental and behavioural disorders,4.0
2016,Number,F,70-74,(G00-G99) Diseases of the nervous system,6.0
2016,Number,F,70-74,(A00-B99) Infectious and parasitic diseases,13.0
2016,Number,F,70-74,(E00-E90) Endocrine metabolic and nutritional diseases,108.0
2016,Number,F,70-74,(I00-I99) Diseases of the circulatory system,568.0
2016,Number,F,70-74,(J00-J99) Diseases of the respiratory system,38.0
2016,Number,F,70-74,(K00-K93) Diseases of the digestive system,34.0
2016,Number,F,70-74,(N00-N99) Diseases of the genitourinary system,29.0
2016,Number,F,70-74,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",22.0
2016,Number,F,70-74,"(S00-T98) Injuries, poisoning and consequences of external causes",10.0
2016,Number,F,70-74,Unknown,40.0
2016,Number,F,70-74,"(C00-C97,D00-D48) Neoplasms",243.0
2016,Number,Both sexes,75-79,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,Both sexes,75-79,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,Both sexes,75-79,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,Both sexes,75-79,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,Both sexes,75-79,(M00-M99) Diseases of the musculoskeletal system and connective tissue,3.0
2016,Number,Both sexes,75-79,(F00-F99) Mental and behavioural disorders,11.0
2016,Number,Both sexes,75-79,(G00-G99) Diseases of the nervous system,38.0
2016,Number,Both sexes,75-79,(A00-B99) Infectious and parasitic diseases,33.0
2016,Number,Both sexes,75-79,(N00-N99) Diseases of the genitourinary system,89.0
2016,Number,Both sexes,75-79,(E00-E90) Endocrine metabolic and nutritional diseases,293.0
2016,Number,Both sexes,75-79,(J00-J99) Diseases of the respiratory system,210.0
2016,Number,Both sexes,75-79,Unknown,83.0
2016,Number,Both sexes,75-79,(K00-K93) Diseases of the digestive system,91.0
2016,Number,Both sexes,75-79,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",76.0
2016,Number,Both sexes,75-79,"(C00-C97,D00-D48) Neoplasms",790.0
2016,Number,Both sexes,75-79,(I00-I99) Diseases of the circulatory system,2218.0
2016,Number,Both sexes,75-79,"(S00-T98) Injuries, poisoning and consequences of external causes",40.0
2016,Number,Both sexes,75-79,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",5.0
2016,Number,M,75-79,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,M,75-79,(M00-M99) Diseases of the musculoskeletal system and connective tissue,0.0
2016,Number,M,75-79,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,M,75-79,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,M,75-79,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,M,75-79,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",1.0
2016,Number,M,75-79,"(S00-T98) Injuries, poisoning and consequences of external causes",26.0
2016,Number,M,75-79,(I00-I99) Diseases of the circulatory system,1003.0
2016,Number,M,75-79,"(C00-C97,D00-D48) Neoplasms",421.0
2016,Number,M,75-79,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",35.0
2016,Number,M,75-79,(K00-K93) Diseases of the digestive system,48.0
2016,Number,M,75-79,Unknown,44.0
2016,Number,M,75-79,(J00-J99) Diseases of the respiratory system,121.0
2016,Number,M,75-79,(E00-E90) Endocrine metabolic and nutritional diseases,100.0
2016,Number,M,75-79,(N00-N99) Diseases of the genitourinary system,36.0
2016,Number,M,75-79,(A00-B99) Infectious and parasitic diseases,16.0
2016,Number,M,75-79,(G00-G99) Diseases of the nervous system,16.0
2016,Number,M,75-79,(F00-F99) Mental and behavioural disorders,5.0
2016,Number,F,75-79,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,F,75-79,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,F,75-79,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,F,75-79,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,F,75-79,(M00-M99) Diseases of the musculoskeletal system and connective tissue,3.0
2016,Number,F,75-79,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",4.0
2016,Number,F,75-79,(F00-F99) Mental and behavioural disorders,6.0
2016,Number,F,75-79,(A00-B99) Infectious and parasitic diseases,17.0
2016,Number,F,75-79,(E00-E90) Endocrine metabolic and nutritional diseases,193.0
2016,Number,F,75-79,(G00-G99) Diseases of the nervous system,22.0
2016,Number,F,75-79,(I00-I99) Diseases of the circulatory system,1215.0
2016,Number,F,75-79,(J00-J99) Diseases of the respiratory system,89.0
2016,Number,F,75-79,(K00-K93) Diseases of the digestive system,43.0
2016,Number,F,75-79,(N00-N99) Diseases of the genitourinary system,53.0
2016,Number,F,75-79,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",41.0
2016,Number,F,75-79,"(S00-T98) Injuries, poisoning and consequences of external causes",14.0
2016,Number,F,75-79,Unknown,39.0
2016,Number,F,75-79,"(C00-C97,D00-D48) Neoplasms",369.0
2016,Number,Both sexes,80-84,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,Both sexes,80-84,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,Both sexes,80-84,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,Both sexes,80-84,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,Both sexes,80-84,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2016,Number,Both sexes,80-84,(F00-F99) Mental and behavioural disorders,13.0
2016,Number,Both sexes,80-84,(G00-G99) Diseases of the nervous system,33.0
2016,Number,Both sexes,80-84,(A00-B99) Infectious and parasitic diseases,44.0
2016,Number,Both sexes,80-84,(N00-N99) Diseases of the genitourinary system,91.0
2016,Number,Both sexes,80-84,(E00-E90) Endocrine metabolic and nutritional diseases,261.0
2016,Number,Both sexes,80-84,(J00-J99) Diseases of the respiratory system,201.0
2016,Number,Both sexes,80-84,Unknown,74.0
2016,Number,Both sexes,80-84,(K00-K93) Diseases of the digestive system,85.0
2016,Number,Both sexes,80-84,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",76.0
2016,Number,Both sexes,80-84,"(C00-C97,D00-D48) Neoplasms",535.0
2016,Number,Both sexes,80-84,(I00-I99) Diseases of the circulatory system,2537.0
2016,Number,Both sexes,80-84,"(S00-T98) Injuries, poisoning and consequences of external causes",22.0
2016,Number,Both sexes,80-84,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",6.0
2016,Number,M,80-84,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,M,80-84,(M00-M99) Diseases of the musculoskeletal system and connective tissue,0.0
2016,Number,M,80-84,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,M,80-84,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,M,80-84,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,M,80-84,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",2.0
2016,Number,M,80-84,"(S00-T98) Injuries, poisoning and consequences of external causes",13.0
2016,Number,M,80-84,(I00-I99) Diseases of the circulatory system,983.0
2016,Number,M,80-84,"(C00-C97,D00-D48) Neoplasms",289.0
2016,Number,M,80-84,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",39.0
2016,Number,M,80-84,(K00-K93) Diseases of the digestive system,32.0
2016,Number,M,80-84,Unknown,30.0
2016,Number,M,80-84,(J00-J99) Diseases of the respiratory system,110.0
2016,Number,M,80-84,(E00-E90) Endocrine metabolic and nutritional diseases,83.0
2016,Number,M,80-84,(N00-N99) Diseases of the genitourinary system,36.0
2016,Number,M,80-84,(A00-B99) Infectious and parasitic diseases,17.0
2016,Number,M,80-84,(G00-G99) Diseases of the nervous system,11.0
2016,Number,M,80-84,(F00-F99) Mental and behavioural disorders,6.0
2016,Number,F,80-84,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,F,80-84,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,F,80-84,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,F,80-84,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,F,80-84,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2016,Number,F,80-84,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",4.0
2016,Number,F,80-84,(F00-F99) Mental and behavioural disorders,7.0
2016,Number,F,80-84,"(S00-T98) Injuries, poisoning and consequences of external causes",9.0
2016,Number,F,80-84,(A00-B99) Infectious and parasitic diseases,27.0
2016,Number,F,80-84,(E00-E90) Endocrine metabolic and nutritional diseases,178.0
2016,Number,F,80-84,(G00-G99) Diseases of the nervous system,22.0
2016,Number,F,80-84,(I00-I99) Diseases of the circulatory system,1554.0
2016,Number,F,80-84,(J00-J99) Diseases of the respiratory system,91.0
2016,Number,F,80-84,(K00-K93) Diseases of the digestive system,53.0
2016,Number,F,80-84,(N00-N99) Diseases of the genitourinary system,55.0
2016,Number,F,80-84,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",37.0
2016,Number,F,80-84,Unknown,44.0
2016,Number,F,80-84,"(C00-C97,D00-D48) Neoplasms",246.0
2016,Number,Both sexes,85+,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,Both sexes,85+,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,Both sexes,85+,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,Both sexes,85+,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,Both sexes,85+,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",2.0
2016,Number,Both sexes,85+,(M00-M99) Diseases of the musculoskeletal system and connective tissue,4.0
2016,Number,Both sexes,85+,(F00-F99) Mental and behavioural disorders,26.0
2016,Number,Both sexes,85+,(G00-G99) Diseases of the nervous system,17.0
2016,Number,Both sexes,85+,(A00-B99) Infectious and parasitic diseases,25.0
2016,Number,Both sexes,85+,(N00-N99) Diseases of the genitourinary system,58.0
2016,Number,Both sexes,85+,(E00-E90) Endocrine metabolic and nutritional diseases,159.0
2016,Number,Both sexes,85+,(J00-J99) Diseases of the respiratory system,168.0
2016,Number,Both sexes,85+,Unknown,71.0
2016,Number,Both sexes,85+,(K00-K93) Diseases of the digestive system,58.0
2016,Number,Both sexes,85+,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",103.0
2016,Number,Both sexes,85+,"(C00-C97,D00-D48) Neoplasms",285.0
2016,Number,Both sexes,85+,(I00-I99) Diseases of the circulatory system,2542.0
2016,Number,Both sexes,85+,"(S00-T98) Injuries, poisoning and consequences of external causes",16.0
2016,Number,M,85+,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,M,85+,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,M,85+,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,M,85+,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,M,85+,(M00-M99) Diseases of the musculoskeletal system and connective tissue,1.0
2016,Number,M,85+,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",2.0
2016,Number,M,85+,"(S00-T98) Injuries, poisoning and consequences of external causes",10.0
2016,Number,M,85+,(I00-I99) Diseases of the circulatory system,814.0
2016,Number,M,85+,"(C00-C97,D00-D48) Neoplasms",142.0
2016,Number,M,85+,"(R00-R99) Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",27.0
2016,Number,M,85+,(K00-K93) Diseases of the digestive system,29.0
2016,Number,M,85+,Unknown,25.0
2016,Number,M,85+,(J00-J99) Diseases of the respiratory system,83.0
2016,Number,M,85+,(E00-E90) Endocrine metabolic and nutritional diseases,50.0
2016,Number,M,85+,(N00-N99) Diseases of the genitourinary system,30.0
2016,Number,M,85+,(A00-B99) Infectious and parasitic diseases,10.0
2016,Number,M,85+,(F00-F99) Mental and behavioural disorders,9.0
2016,Number,M,85+,(G00-G99) Diseases of the nervous system,13.0
2016,Number,F,85+,(P00-P96) Certain conditions originating in the perinatal period,0.0
2016,Number,F,85+,(L00-L99) Diseases of the skin and subcutaneous tissue,0.0
2016,Number,F,85+,"(Q00-Q99) Congenital malformations, deformations and chromosomal abnormalities",0.0
2016,Number,F,85+,"(D50-D89) Diseases of the blood and blood-forming organs, disorders involving the immune mechanism",0.0
2016,Number,F,85+,(H60–H95) Diseases of the ear and adnexa,0.0
2016,Number,F,85+,(M00-M99) Diseases of the musculoskeletal system and connective tissue,3.0
2016,Number,F,85+,(G00-G99) Diseases of the nervous system,4.0
2016,Number,F,85+,"(S00-T98) Injuries, poisoning and consequences of external causes",6.0
2016,Number,F,85+,(A00-B99) Infectious and parasitic diseases,15.0
2016,Number,F,85+,(E00-E90) Endocrine metabolic and nutritional diseases,109.0
2016,Number,F,85+,(F00-F99) Mental and behavioural disorders,17.0
2016,Number,F,85+,(I00-I99) Diseases of the circulatory system,1728.0
2016,Number,F,85+,(J00-J99) Diseases of the respiratory system,85.0
2016,Number,F,85+,(K00-K93) Diseases of the digestive system,29.0
2016,Number,F,85+,(N00-N99) Diseases of the genitourinary system,28.0
