Year,UNIT_MEASURE,Пол,Старосна доб,Узрок смрти,Value
2015,Број,Ж,Укупно,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,35.0
2015,Број,Ж,Укупно,(Г00-Г99) Болести нервног система,93.0
2015,Број,Ж,Укупно,(И00-И99) Болести циркулацијског система,6333.0
2015,Број,Ж,Укупно,(Ј00-Ј99) Болести респираторног система,477.0
2015,Број,Ж,Укупно,(К00-К93) Болести дигестивног система,216.0
2015,Број,Ж,Укупно,(Л00-Л99) Болести коже и поткожног ткива,8.0
2015,Број,Ж,Укупно,(М00-М99) Болести мускулоскелетног система и везивног ткива,16.0
2015,Број,Ж,Укупно,(Н00-Н99) Болести генитално-уринарног система,240.0
2015,Број,Ж,Укупно,(П00-П96) Одређена стања настала у перинаталном периоду,47.0
2015,Број,Ж,Укупно,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",12.0
2015,Број,Ж,Укупно,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",212.0
2015,Број,Ж,Укупно,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",113.0
2015,Број,Ж,Укупно,Непознато,203.0
2015,Број,Оба пола,0,(Л00-Л99) Болести коже и поткожног ткива,0.0
2015,Број,Оба пола,0,(Х00-Х59) Болести ока,0.0
2015,Број,Оба пола,0,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2015,Број,Оба пола,0,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2015,Број,Оба пола,0,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2015,Број,Оба пола,0,"(Ц00-Ц97,Д00-Д48) Неоплазме",0.0
2015,Број,Оба пола,0,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",0.0
2015,Број,Оба пола,0,(Г00-Г99) Болести нервног система,0.0
2015,Број,Оба пола,0,(К00-К93) Болести дигестивног система,0.0
2015,Број,Оба пола,0,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",1.0
2015,Број,Оба пола,0,(Н00-Н99) Болести генитално-уринарног система,2.0
2015,Број,Оба пола,0,Непознато,2.0
2015,Број,Оба пола,0,(Ј00-Ј99) Болести респираторног система,3.0
2015,Број,Оба пола,0,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",8.0
2015,Број,Оба пола,0,(П00-П96) Одређена стања настала у перинаталном периоду,106.0
2015,Број,Оба пола,0,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",12.0
2015,Број,Оба пола,0,(И00-И99) Болести циркулацијског система,13.0
2015,Број,Оба пола,0,(А00-Б99) Заразне и паразитарне болести,7.0
2015,Број,M,0,"(Ц00-Ц97,Д00-Д48) Неоплазме",0.0
2015,Број,M,0,"(Е00-Е90) Ендокрине болести, болести исхране и болести метаболизма",0.0
2015,Број,M,0,(Г00-Г99) Болести нервног система,0.0
2015,Број,M,0,(К00-К93) Болести дигестивног система,0.0
2015,Број,M,0,"(С00-Т98) Повреде, тровања и друге посљедице дејстава спољних фактора",0.0
2015,Број,M,0,(Ф00-Ф99) Душевни поремећаји и поремећаји понашања,0.0
2015,Број,M,0,(Х00-Х59) Болести ока,0.0
2015,Број,M,0,"(Д50-Д89) Болести крви и крвотворних органа, као и поремећаји имунолошког система",0.0
2015,Број,M,0,(М00-М99) Болести мускулоскелетног система и везивног ткива,0.0
2015,Број,M,0,(Л00-Л99) Болести коже и поткожног ткива,0.0
2015,Број,M,0,(А00-Б99) Заразне и паразитарне болести,2.0
2015,Број,M,0,(Ј00-Ј99) Болести респираторног система,2.0
2015,Број,M,0,(Н00-Н99) Болести генитално-уринарног система,2.0
2015,Број,M,0,Непознато,2.0
2015,Број,M,0,(П00-П96) Одређена стања настала у перинаталном периоду,59.0
2015,Број,M,0,(И00-И99) Болести циркулацијског система,6.0
2015,Број,M,0,"(Q00-Q99) Конгениталне малформације, деформитети и хромосомске абнормалности",6.0
2015,Број,M,0,"(Р00-Р99) Симптоми, знакови и абнормални клинички и лабораторијски налази који нису другдје класифицирани",5.0
